_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
6777edbe9894964293e1afe2,,54.96,89.47,54.96,65.85,134;0;0;0,words,25,-1,4,29.26,0,35.25,false,false,english,none,normal,false,false,false,,1735912894000
6777ed789894964293e1ac73,,52.22,90.3,52.22,67.19,121;0;0;0,words,25,-1,2,27.8,0,3.6,false,false,english,none,normal,false,false,false,,1735912824000
6777ed549894964293e1aa9d,,48.74,86.58,48.74,61.45,126;0;0;0,words,25,-1,0,31.02,0,0,false,false,english,none,normal,false,false,false,,1735912788000
6777ed339894964293e1a902,,61.14,92.09,61.14,73.64,127;0;0;0,words,25,-1,3,24.92,0,17.52,false,false,english,none,normal,false,false,false,,1735912755000
6777ecb59894964293e1a289,,52.99,91.08,53.76,52.55,136;0;0;6,words,25,-1,4,30.8,0,27.73,false,false,english,none,normal,false,false,false,,1735912629000
6777ec759894964293e19f3c,,48.1,84.05,48.1,64.46,136;0;0;0,words,25,-1,13,33.93,0,121.23,false,false,english,none,normal,false,false,false,,1735912565000
6777ebc89894964293e195f0,,66.92,94.37,66.92,64.9,134;0;0;0,words,25,-1,0,24.03,0,0,false,false,english,none,normal,false,false,false,,1735912392000
6777ebad9894964293e1948e,,65.12,95.62,65.12,67.31,131;0;0;0,words,25,-1,5,24.14,0,34.62,false,false,english,none,normal,false,false,false,,1735912365000
6777eb6c9894964293e190fa,,59.13,91.89,59.13,63.35,133;0;0;0,words,25,-1,3,26.99,0,18.67,false,false,english,none,normal,false,false,false,,1735912300000
6777eb319894964293e18de3,,50.35,85.44,50.35,64.83,129;0;0;0,words,25,-1,4,30.75,0,15.89,false,false,english,none,normal,false,false,false,,1735912241000
6777eafa9894964293e18afc,,60.49,92.96,60.49,65.02,130;0;0;0,words,25,-1,12,25.79,0,49.29,false,false,english,none,normal,false,false,false,,1735912186000
6777ea9f9894964293e1867f,,55.64,85.91,57.44,64.12,124;1;0;0,words,25,-1,8,26.74,0,22.54,false,false,english,none,normal,false,false,false,,1735912095000
6777ea669894964293e183dd,,58.65,90.44,62.59,61.43,119;2;1;0,words,25,-1,7,24.35,0,53.86,false,false,english,none,normal,false,false,false,,1735912038000
6777ea109894964293e17fbb,,51.86,84.13,68.38,67.9,91;6;2;2,words,25,-1,4,21.06,0,9.08,false,false,english,none,normal,false,false,false,,1735911952000
6773efd89894964293bfc3d1,,59.28,85.71,70.8,71.99,108;11;2;0,words,25,-1,2,21.86,0,4.1,false,false,english,none,normal,false,false,false,,1735651288000
6773efb99894964293bfc2a2,,60.23,88.55,63.37,70.49,115;3;1;0,words,25,-1,2,22.91,0,1.28,false,false,english,none,normal,false,false,false,,1735651257000
6773ef9d9894964293bfc17f,,68.48,95.31,68.48,64.62,122;0;0;0,words,25,-1,33,21.38,0,88.3,false,false,english,none,normal,false,false,false,,1735651229000
6773eed49894964293bfb9ed,,58.26,86.47,65.61,63.14,111;7;1;1,words,25,-1,2,22.86,0,6.41,false,false,english,none,normal,false,false,false,,1735651028000
676c0fc798949642937c75e0,,54.82,86.99,69.98,67.15,94;7;2;0,words,25,-1,1,20.58,0,3.29,false,false,english,none,normal,false,false,false,,1735135175000
676c0fac98949642937c74cf,,67.9,96.03,67.9,66.22,121;0;0;0,words,25,-1,5,21.38,0,25.94,false,false,english,none,normal,false,false,false,,1735135148000
676c0f6598949642937c721c,,65.28,93.13,71.42,66.28,117;4;0;2,words,25,-1,0,21.51,0,0,false,false,english,none,normal,false,false,false,,1735135077000
676c0f4e98949642937c712e,,70.5,96.95,70.5,62.98,126;0;0;0,words,25,-1,1,21.45,0,4.13,false,false,english,none,normal,false,false,false,,1735135054000
676c0f3398949642937c7026,,49.04,83.69,58.4,63.35,110;10;2;0,words,25,-1,6,26.92,0,23.38,false,false,english,none,normal,false,false,false,,1735135027000
676966101df1c69f159f6b11,,72.12,98.39,72.12,68.25,122;0;0;0,words,25,-1,0,20.3,0,0,false,false,english,none,normal,false,false,false,,1734960656000
676965f11df1c69f159f69b1,,58.59,87.31,64.87,62.52,112;6;0;1,words,25,-1,7,22.94,0,23.31,false,false,english,none,normal,false,false,false,,1734960625000
676810151df1c69f1593d8d0,,64.43,94.33,64.43,60.89,130;0;0;0,words,25,-1,4,24.21,0,15.04,false,false,english,none,normal,false,false,false,,1734873109000
67680fe81df1c69f1593d6fd,,55.91,87.14,60.68,63.2,117;2;1;1,words,25,-1,4,25.11,0,24.52,false,false,english,none,normal,false,false,false,,1734873064000
676567b61df1c69f157d3af4,,70.47,92.03,75.62,65.98,123;5;1;0,words,25,-1,37,20.95,0,133.08,false,false,english,none,normal,false,false,false,,1734698934000
676566a81df1c69f157d2f63,,59.29,84.83,65.99,74.06,115;6;1;1,words,25,-1,14,23.27,0,44.04,false,false,english,none,normal,false,false,false,,1734698664000
676566561df1c69f157d2bc4,,58.61,88.67,58.61,68.35,131;0;0;0,words,25,-1,13,26.82,0,76.81,false,false,english,none,normal,false,false,false,,1734698582000
676565e21df1c69f157d2703,,67.7,94.16,67.7,65.33,128;0;0;0,words,25,-1,6,22.69,0,25.77,false,false,english,none,normal,false,false,false,,1734698466000
676565a91df1c69f157d2488,,66.18,93.33,72.8,69.41,120;3;2;0,words,25,-1,22,21.76,0,116.49,false,false,english,none,normal,false,false,false,,1734698409000
676565091df1c69f157d1db0,,58.45,86.75,58.45,64.65,130;0;0;0,words,25,-1,6,26.69,0,17.16,false,false,english,none,normal,false,false,false,,1734698249000
676564d51df1c69f157d1b9e,,57.06,89.51,59.82,57.1,124;1;1;0,words,25,-1,7,26.08,0,44.05,false,false,english,none,normal,false,false,false,,1734698197000
676564831df1c69f157d1827,,58.42,88.96,60.99,57.15,136;0;1;0,words,25,-1,0,27.94,0,0,false,false,english,none,normal,false,false,false,,1734698115000
6763e96b1df1c69f156d44ee,,63.97,90.84,67.22,66.68,118;3;1;0,words,25,-1,42,22.14,0,234.07,false,false,english,none,normal,false,false,false,,1734601067000
6763e7ba1df1c69f156d342b,,72.78,96.3,72.78,57.68,130;0;0;0,words,25,-1,13,21.44,0,81.14,false,false,english,none,normal,false,false,false,,1734600634000
6763e7461df1c69f156d2faf,,60.04,90.58,60.04,57,125;0;0;0,words,25,-1,22,24.98,0,90.7,false,false,english,none,normal,false,false,false,,1734600518000
6763e6b41df1c69f156d2a12,,70.3,97.67,70.3,71.24,124;0;0;0,words,25,-1,4,21.17,0,13.95,false,false,english,none,normal,false,false,false,,1734600372000
6763e68c1df1c69f156d289f,,59.55,89.47,59.55,54.41,130;0;0;0,words,25,-1,1,26.2,0,7.78,false,false,english,none,normal,false,false,false,,1734600332000
6763e65d1df1c69f156d26e0,,59.04,91.93,59.04,54.54,145;0;0;0,words,25,-1,3,29.47,0,3.48,false,false,english,none,normal,false,false,false,,1734600285000
6762cecb1df1c69f1560ac88,,60.63,90.44,60.63,61.43,122;0;0;0,words,25,-1,20,24.15,0,95.18,false,false,english,none,normal,false,false,false,,1734528715000
6762ccdd1df1c69f15608e92,,72.68,96.24,72.68,68.27,128;0;0;0,words,25,-1,8,21.13,0,33.99,false,false,english,none,normal,false,false,false,,1734528221000
6762cc9c1df1c69f15608ac7,,68.54,94.78,68.54,68.95,127;0;0;0,words,25,-1,4,22.23,0,39.51,false,false,english,none,normal,false,false,false,,1734528156000
6762cc391df1c69f156084fa,,65.87,95.35,65.87,72.31,123;0;0;0,words,25,-1,8,22.41,0,36.57,false,false,english,none,normal,false,false,false,,1734528057000
6762cbf51df1c69f15608118,,64.94,93.01,64.94,58.26,133;0;0;0,words,25,-1,11,24.58,0,76.97,false,false,english,none,normal,false,false,false,,1734527989000
6762cb7c1df1c69f15607a1a,,64.79,93.5,64.79,59.08,114;0;0;0,words,25,-1,4,21.12,0,10.75,false,false,english,none,normal,false,false,false,,1734527868000
6762cb551df1c69f156077d9,,76.93,97.56,76.93,76.71,120;0;0;0,words,25,-1,0,18.72,0,0,false,false,english,none,normal,false,false,false,,1734527829000
6762cb3e1df1c69f15607677,,71.53,96.18,71.53,69.52,125;0;0;0,words,25,-1,0,20.97,0,0,false,false,english,none,normal,false,false,false,,1734527806000
6762cb281df1c69f15607530,,62,92.97,62,63.14,118;0;0;0,words,25,-1,0,22.84,0,0,false,false,english,none,normal,false,false,false,,1734527784000
6762cb0d1df1c69f156073b6,,65.14,92.03,65.14,70.2,127;0;0;0,words,25,-1,10,23.4,0,34.11,false,false,english,none,normal,false,false,false,,1734527757000
6762cabe1df1c69f15606f30,,66.97,92.75,66.97,59.73,128;0;0;0,words,25,-1,3,22.94,0,5.65,false,false,english,none,normal,false,false,false,,1734527678000
676139451df1c69f154e5c35,,64.61,92.96,64.61,67.05,132;0;0;0,words,25,-1,0,24.52,0,0,false,false,english,none,normal,false,false,false,,1734424901000
6761392a1df1c69f154e5b15,,62.02,93.28,62.02,55.73,123;0;0;0,words,25,-1,6,23.8,0,53.9,false,false,english,none,normal,false,false,false,,1734424874000
67605fe91df1c69f15457922,,58.54,87.82,60.83,61.08,128;1;0;0,words,25,-1,2,26.24,0,12.1,false,false,english,none,normal,false,false,false,,1734369257000
67605fa51df1c69f1545749f,,67.38,93.48,67.38,61.39,127;0;0;0,words,25,-1,0,22.62,0,0,false,false,english,none,normal,false,false,false,,1734369189000
675fdabb1df1c69f153e7a18,,51.83,86.52,51.83,63.25,119;0;0;0,words,25,-1,11,27.55,0,47.69,false,false,english,none,normal,false,false,false,,1734335163000
675fd9e51df1c69f153e731e,,67.34,93.94,67.34,73.32,121;0;0;0,words,25,-1,7,21.56,0,28.99,false,false,english,none,normal,false,false,false,,1734334949000
675fd9a91df1c69f153e711a,,63.33,92.2,63.33,63.54,129;0;0;0,words,25,-1,13,24.45,0,73.81,false,false,english,none,normal,false,false,false,,1734334889000
675fd9331df1c69f153e6c8b,,59.2,90,59.2,68.64,125;0;0;0,words,25,-1,1,25.34,0,0.91,false,false,english,none,normal,false,false,false,,1734334771000
675fd9101df1c69f153e6b4d,,71.16,96.97,71.16,66.27,128;0;0;0,words,25,-1,0,21.58,0,0,false,false,english,none,normal,false,false,false,,1734334736000
675fd8f81df1c69f153e6a52,,56.09,86.42,56.09,54.54,136;0;0;0,words,25,-1,4,29.1,0,32.11,false,false,english,none,normal,false,false,false,,1734334712000
675fa9ad1df1c69f153cba97,,56.58,91.61,56.58,55.97,130;0;0;0,words,25,-1,5,27.57,0,23.06,false,false,english,none,normal,false,false,false,,1734322605000
675ed90a1df1c69f15357920,,55.24,88.51,55.24,54.8,129;0;0;0,words,25,-1,12,28.02,0,42.25,false,false,english,none,normal,false,false,false,,1734269194000
675ed8a01df1c69f153574d1,,76.28,96.88,76.28,74.99,124;0;0;0,words,25,-1,2,19.51,0,4.92,false,false,english,none,normal,false,false,false,,1734269088000
675ed0831df1c69f153522f9,,65.79,96.09,65.79,66.15,123;0;0;0,words,25,-1,7,22.44,0,60.6,false,false,english,none,normal,false,false,false,,1734267011000
675ed01f1df1c69f15351f7c,,63.87,92.03,63.87,63.04,125;0;0;0,words,25,-1,3,23.49,0,10.09,false,false,english,none,normal,false,false,false,,1734266911000
675ecff21df1c69f15351dd8,,58.25,86.71,58.25,58.98,123;0;0;0,words,25,-1,5,25.34,0,9.29,false,false,english,none,normal,false,false,false,,1734266866000
675ecfba1df1c69f15351be4,,61.29,91.84,61.29,62.49,131;0;0;0,words,25,-1,33,25.65,0,169.24,false,false,english,none,normal,false,false,false,,1734266810000
675d4cfc1df1c69f15286cee,,59.09,88.59,59.09,65.81,131;0;0;0,words,25,-1,4,26.61,0,9.03,false,false,english,none,normal,false,false,false,,1734167804000
675d4cd11df1c69f15286b84,,71.44,94.12,71.44,72.57,127;0;0;0,words,25,-1,21,21.33,0,110.43,false,false,english,none,normal,false,false,false,,1734167761000
675d4c0c1df1c69f1528654f,,65.98,89.86,65.98,58.4,133;0;0;0,words,25,-1,1,24.19,0,3.26,false,false,english,none,normal,false,false,false,,1734167564000
675d4bed1df1c69f1528643a,,66.53,94.24,66.53,67.71,129;0;0;0,words,25,-1,6,23.27,0,34.77,false,false,english,none,normal,false,false,false,,1734167533000
675d4bac1df1c69f1528622e,,63.16,92.31,63.16,59.9,119;0;0;0,words,25,-1,0,22.61,0,0,false,false,english,none,normal,false,false,false,,1734167468000
675d4b951df1c69f1528615a,,59.52,90.97,59.52,55.56,129;0;0;0,words,25,-1,1,26.01,0,2.22,false,false,english,none,normal,false,false,false,,1734167445000
675d4b751df1c69f15286031,,73.29,95.42,73.29,70.36,125;0;0;0,words,25,-1,9,20.47,0,28.98,false,false,english,none,normal,false,false,false,,1734167413000
675d4b371df1c69f15285e58,,70.61,94.57,70.61,69.51,121;0;0;0,words,25,-1,0,20.56,0,0,false,false,english,none,normal,false,false,false,,1734167351000
675d0be81df1c69f15267748,,62.75,93.2,62.75,61.16,135;0;0;0,words,25,-1,11,25.82,0,49.48,false,false,english,none,normal,false,false,false,,1734151144000
675d0b911df1c69f15267438,,57.14,89.63,57.14,52.98,145;0;0;0,words,25,-1,11,30.45,0,62.99,false,false,english,none,normal,false,false,false,,1734151057000
675c35c41df1c69f151cb3b3,,65.11,96.09,65.11,71.82,123;0;0;0,words,25,-1,4,22.67,0,21.54,false,false,english,none,normal,false,false,false,,1734096324000
675c358d1df1c69f151cb0ad,,64.81,98.43,64.81,74.85,124;0;0;0,words,25,-1,12,22.96,0,145.19,false,false,english,none,normal,false,false,false,,1734096269000
675c34c21df1c69f151ca5da,,64.24,94.62,64.24,69.31,120;0;0;0,words,25,-1,4,22.42,0,35.96,false,false,english,none,normal,false,false,false,,1734096066000
675c34811df1c69f151ca230,,68.56,95.65,68.56,64.42,132;0;0;0,words,25,-1,7,23.1,0,118.39,false,false,english,none,normal,false,false,false,,1734096001000
675c33d91df1c69f151c994d,,55.77,91.61,55.77,55.59,130;0;0;0,words,25,-1,24,27.97,1,151.72,false,false,english,none,normal,false,false,false,,1734095833000
675c32ff1df1c69f151c8e44,,54.33,86.01,58.05,61.46,117;2;0;0,words,25,-1,21,25.84,0,64.63,false,false,english,none,normal,false,false,false,,1734095615000
675c328c1df1c69f151c88ba,,68.16,90.91,68.16,62.23,129;0;0;0,words,25,-1,8,22.71,0,16.81,false,false,english,none,normal,false,false,false,,1734095500000
675c32291df1c69f151c83e9,,71.65,93.84,71.65,62.88,135;0;0;0,words,25,-1,23,22.61,0,104.36,false,false,english,none,normal,false,false,false,,1734095401000
675c31871df1c69f151c7c18,,65.47,89.58,65.47,53.91,126;0;0;0,words,25,-1,8,23.1,0,25.17,false,false,english,none,normal,false,false,false,,1734095239000
675c314d1df1c69f151c793e,,74.36,94.78,74.36,72.1,109;0;0;0,words,25,-1,1,17.59,0,2.43,false,false,english,none,normal,false,false,false,,1734095181000
675c31371df1c69f151c7841,,66.62,91.95,66.62,67.31,135;0;0;0,words,25,-1,4,24.32,0,14.71,false,false,english,none,normal,false,false,false,,1734095159000
675c31091df1c69f151c75f6,,62.13,93.23,62.13,64.79,122;0;0;0,words,25,-1,0,23.56,0,0,false,false,english,none,normal,false,false,false,,1734095113000
675c30ef1df1c69f151c74af,,71.65,93.2,71.65,69.94,136;0;0;0,words,25,-1,5,22.78,0,9.2,false,false,english,none,normal,false,false,false,,1734095087000
675c30a21df1c69f151c70f8,,63.91,90.51,63.91,60.37,124;0;0;0,words,25,-1,1,23.28,0,4.28,false,false,english,none,normal,false,false,false,,1734095010000
675ad70a1df1c69f150cd575,,67.76,91.43,67.76,64.11,126;0;0;0,words,25,-1,4,22.31,0,12.29,false,false,english,none,normal,false,false,false,,1734006538000
675ad6171df1c69f150cc9b1,,70.2,95.87,70.2,69.76,115;0;0;0,words,25,-1,1,19.66,0,20.15,false,false,english,none,normal,false,false,false,,1734006295000
675ad5ec1df1c69f150cc7e0,,61.36,91.84,61.36,62.83,135;0;0;0,words,25,-1,5,26.4,0,45.44,false,false,english,none,normal,false,false,false,,1734006252000
675ad4ea1df1c69f150cbc03,,66.1,91.04,66.1,62.91,119;0;0;0,words,25,-1,5,21.6,0,20.3,false,false,english,none,normal,false,false,false,,1734005994000
675ad3931df1c69f150cacf0,,68.15,92.75,68.15,61.63,126;0;0;0,words,25,-1,3,22.19,0,14.25,false,false,english,none,normal,false,false,false,,1734005651000
675ad3651df1c69f150caae5,,73.09,94.78,76.62,73.74,124;2;0;0,words,25,-1,7,20.36,0,39.31,false,false,english,none,normal,false,false,false,,1734005605000
675ad3221df1c69f150ca7fc,,72.23,93.18,72.23,68.51,123;0;0;0,words,25,-1,3,20.43,0,30.76,false,false,english,none,normal,false,false,false,,1734005538000
675ad2e31df1c69f150ca567,,55.66,86.5,55.66,58.2,140;0;0;0,words,25,-1,6,30.19,0,41.04,false,false,english,none,normal,false,false,false,,1734005474000
6759307e6111f4bec9b20805,,63.6,91.56,63.6,62.5,140;0;0;0,words,25,-1,20,26.41,0,133.3,false,false,english,none,normal,false,false,false,,1733898366000
67592fcc6111f4bec9b201a4,,64.3,94.12,64.3,68.63,126;0;0;0,words,25,-1,4,23.52,0,30.63,false,false,english,none,normal,false,false,false,,1733898188000
67592f936111f4bec9b1ff95,,63.4,90.51,63.4,56.98,122;0;0;0,words,25,-1,2,23.09,0,4.01,false,false,english,none,normal,false,false,false,,1733898131000
67592f326111f4bec9b1fc6b,,63.14,92.59,63.14,59.35,122;0;0;0,words,25,-1,4,23.19,0,37.92,false,false,english,none,normal,false,false,false,,1733898034000
67592eee6111f4bec9b1fa3b,,57.56,91.55,57.56,72.19,128;0;0;0,words,25,-1,2,26.69,0,11.77,false,false,english,none,normal,false,false,false,,1733897966000
67592ec76111f4bec9b1f8df,,56.41,89.51,56.41,56.15,127;0;0;0,words,25,-1,5,27.01,0,27.06,false,false,english,none,normal,false,false,false,,1733897924000
67592e836111f4bec9b1f67b,,67.88,93.75,67.88,70.61,134;0;0;0,words,25,-1,0,23.69,0,0,false,false,english,none,normal,false,false,false,,1733897859000
6758768e6111f4bec9aa3b67,,52.43,88.42,52.43,59.51,536;0;0;0,words,100,-1,0,122.68,0,0,false,false,english,none,normal,false,false,false,,1733850766000
675876046111f4bec9aa3200,true,52.59,88.03,52.59,60.33,506;0;0;0,words,100,-1,23,115.47,0,102.46,false,false,english,none,normal,false,false,false,,1733850627000
675875006111f4bec9aa20f3,,67.03,92.74,67.03,64.22,115;0;0;0,words,25,-1,13,20.59,0,57.79,false,false,english,none,normal,false,false,false,,1733850368000
6758749a6111f4bec9aa19fc,,63.64,92.05,63.64,58.94,135;0;0;0,words,25,-1,23,25.45,0,148.32,false,false,english,none,normal,false,false,false,,1733850266000
675873a96111f4bec9aa0878,,52.09,87.67,52.09,58.36,124;0;0;0,words,25,-1,3,28.57,0,17.09,false,false,english,none,normal,false,false,false,,1733850021000
6758736d6111f4bec9aa052c,,69.03,93.75,69.03,70.16,120;0;0;0,words,25,-1,0,20.86,0,0,false,false,english,none,normal,false,false,false,,1733849965000
675873586111f4bec9aa038f,,63.17,90.97,63.17,56.38,131;0;0;0,words,25,-1,13,24.88,0,72.68,false,false,english,none,normal,false,false,false,,1733849944000
6758710a6111f4bec9a9dbb3,,62.91,89.47,62.91,48.45,132;0;0;0,words,25,-1,1,25.18,0,1.2,false,false,english,none,normal,false,false,false,,1733849354000
675825616111f4bec9a56496,,61.22,92.96,61.22,67.99,132;0;0;0,words,25,-1,12,25.87,0,52.49,false,false,english,none,normal,false,false,false,,1733829985000
67570ef26111f4bec9993ab9,,69.23,94.12,69.23,63.31,124;0;0;0,words,25,-1,1,21.49,0,1.93,false,false,english,none,normal,false,false,false,,1733758706000
675669536111f4bec9920570,,71.92,96.24,71.92,64.93,126;0;0;0,words,25,-1,35,21.02,0,180.87,false,false,english,none,normal,false,false,false,,1733716307000
6756685e6111f4bec991fce6,,64.01,93.84,64.01,70.22,137;0;0;0,words,25,-1,22,25.68,0,123.38,false,false,english,none,normal,false,false,false,,1733716062000
6756679e6111f4bec991f5ad,,60.69,92.14,60.69,63.82,129;0;0;0,words,25,-1,7,25.51,0,51.38,false,false,english,none,normal,false,false,false,,1733715870000
675667486111f4bec991f28e,,61.28,94.84,61.28,57.12,144;0;0;0,words,25,-1,0,28.2,0,0,false,false,english,none,normal,false,false,false,,1733715784000
67552f536111f4bec9876261,,60.52,90.85,60.52,57.54,137;0;0;0,words,25,-1,8,27.17,0,13.12,false,false,english,none,normal,false,false,false,,1733635923000
67552f216111f4bec98760f8,,61.56,93.66,61.56,59.64,129;0;0;0,words,25,-1,3,25.14,0,11.45,false,false,english,none,normal,false,false,false,,1733635873000
67552ef96111f4bec9875fd2,,60.01,91.1,60.01,64.33,131;0;0;0,words,25,-1,9,26.2,0,40.87,false,false,english,none,normal,false,false,false,,1733635833000
67552ea86111f4bec9875d48,,65.9,93.06,65.9,62.85,134;0;0;0,words,25,-1,1,24.4,0,2.06,false,false,english,none,normal,false,false,false,,1733635752000
67552e796111f4bec9875bd4,,71.1,94.24,71.1,71.73,130;0;0;0,words,25,-1,18,21.94,0,122.35,false,false,english,none,normal,false,false,false,,1733635705000
67552dd16111f4bec98756e9,,63.31,93.43,63.31,64.7,126;0;0;0,words,25,-1,15,23.88,0,90.65,false,false,english,none,normal,false,false,false,,1733635537000
67544a286111f4bec980496e,,62.53,91.73,62.53,67.58,119;0;0;0,words,25,-1,8,22.84,0,26.86,false,false,english,none,normal,false,false,false,,1733577256000
675449e06111f4bec9804740,,60.7,90.21,60.7,64.98,128;0;0;0,words,25,-1,2,25.31,0,6.07,false,false,english,none,normal,false,false,false,,1733577184000
675449be6111f4bec9804612,,56.26,90.13,57.55,60.31,131;0;0;1,words,25,-1,4,27.94,1,16.54,false,false,english,none,normal,false,false,false,,1733577150000
6754498c6111f4bec9804436,,59.58,88.97,59.58,65.62,123;0;0;0,words,25,-1,2,24.77,0,10.28,false,false,english,none,normal,false,false,false,,1733577100000
675449576111f4bec9804234,,61.8,89.4,61.8,63.77,133;0;0;0,words,25,-1,21,25.83,0,115.39,false,false,english,none,normal,false,false,false,,1733577047000
6752b90544765f7d6ca03be0,,56.92,90.7,56.92,68.67,116;0;0;0,words,25,-1,7,24.46,0,57.46,false,false,english,none,normal,false,false,false,,1733474565000
6752b6fd44765f7d6ca02762,,55.81,88.39,55.81,49.62,135;0;0;0,words,25,-1,3,29.03,0,20.5,false,false,english,none,normal,false,false,false,,1733474045000
6752b6c644765f7d6ca02572,,59.97,89.93,59.97,62.62,125;0;0;0,words,25,-1,7,25.01,0,48.09,false,false,english,none,normal,false,false,false,,1733473990000
6752b67644765f7d6ca0226b,,53.87,87.67,53.87,59.26,125;0;0;0,words,25,-1,5,27.85,0,41.8,false,false,english,none,normal,false,false,false,,1733473910000
6752b62944765f7d6ca01f7f,,56.96,89.73,56.96,63.28,130;0;0;0,words,25,-1,3,27.39,0,10.71,false,false,english,none,normal,false,false,false,,1733473833000
6751f63744765f7d6c984563,,59.88,89.33,59.88,62.6,131;0;0;0,words,25,-1,0,26.25,0,0,false,false,english,none,normal,false,false,false,,1733424695000
6751ba2244765f7d6c93f51c,,55.43,85.62,55.43,60.54,130;0;0;0,words,25,-1,15,28.15,0,110.48,false,false,english,none,normal,false,false,false,,1733409314000
6751b98044765f7d6c93ea75,,67.64,94.41,67.64,57.53,133;0;0;0,words,25,-1,1,23.6,0,2.32,false,false,english,none,normal,false,false,false,,1733409152000
6751b96344765f7d6c93e83a,,61.92,91.67,61.92,61.45,120;0;0;0,words,25,-1,2,23.25,0,25.54,false,false,english,none,normal,false,false,false,,1733409123000
6751b92f44765f7d6c93e443,,58.64,91.67,58.64,73.79,131;0;0;0,words,25,-1,0,26.81,0,0,false,false,english,none,normal,false,false,false,,1733409071000
6751b91444765f7d6c93e260,,59.25,89.66,59.25,63.3,128;0;0;0,words,25,-1,11,25.92,0,61.15,false,false,english,none,normal,false,false,false,,1733409044000
6751b8ae44765f7d6c93dab8,,57.41,88.97,57.41,62.72,125;0;0;0,words,25,-1,6,26.13,0,24.73,false,false,english,none,normal,false,false,false,,1733408942000
6751b87544765f7d6c93d676,,58.71,89.78,58.71,57.36,120;0;0;0,words,25,-1,20,24.53,0,86.31,false,false,english,none,normal,false,false,false,,1733408885000
6751b7d244765f7d6c93c936,true,85.08,99.22,85.08,66.36,128;0;0;0,words,25,-1,1,18.05,0,0.03,false,false,english,none,normal,false,false,false,,1733408722000
675064a686fa6e365f1effa6,,58.23,92,58.23,62.84,114;0;0;0,words,25,-1,2,23.49,0,6.71,false,false,english,none,normal,false,false,false,,1733321894000
67505c0586fa6e365f1e7107,,63.82,91.61,63.82,63.29,141;0;0;0,words,25,-1,17,26.51,0,100.65,false,false,english,none,normal,false,false,false,,1733319685000
67505b6786fa6e365f1e66dd,,54.2,91.72,54.2,66.78,140;0;0;0,words,25,-1,40,30.99,0,301.11,false,false,english,none,normal,false,false,false,,1733319527000
675059ef86fa6e365f1e5100,,68.03,93.79,68.03,68.44,134;0;0;0,words,25,-1,1,23.64,0,2.84,false,false,english,none,normal,false,false,false,,1733319151000
675059d286fa6e365f1e4f2c,,48.62,86.49,48.62,51.51,127;0;0;0,words,25,-1,9,31.34,0,83.36,false,false,english,none,normal,false,false,false,,1733319122000
6750592586fa6e365f1e446e,,51.53,86.81,51.53,63.7,124;0;0;0,words,25,-1,7,28.88,0,28.59,false,false,english,none,normal,false,false,false,,1733318949000
675058dd86fa6e365f1e4046,,52.47,87.9,52.47,63.14,136;0;0;0,words,25,-1,6,31.11,0,37.12,false,false,english,none,normal,false,false,false,,1733318877000
6750587886fa6e365f1e39de,,55.4,89.61,55.4,55.41,138;0;0;0,words,25,-1,12,29.89,0,155.63,false,false,english,none,normal,false,false,false,,1733318776000
675057ab86fa6e365f1e2d97,,56.76,89.92,56.76,56.64,114;0;0;0,words,25,-1,2,24.1,0,4.8,false,false,english,none,normal,false,false,false,,1733318571000
6750572a86fa6e365f1e2635,,56.17,91.49,56.17,56.12,128;0;0;0,words,25,-1,32,27.34,0,189.03,false,false,english,none,normal,false,false,false,,1733318442000
6750555686fa6e365f1e0c27,,59.66,90.79,59.66,65.75,136;0;0;0,words,25,-1,15,27.36,0,79.4,false,false,english,none,normal,false,false,false,,1733317974000
675054c886fa6e365f1e03f8,,63.55,92.25,63.55,60.77,119;0;0;0,words,25,-1,4,22.47,0,16.7,false,false,english,none,normal,false,false,false,,1733317832000
6750549a86fa6e365f1e0160,,60.77,92.96,60.77,56.56,132;0;0;0,words,25,-1,8,26.06,0,49.89,false,false,english,none,normal,false,false,false,,1733317786000
6750542b86fa6e365f1dfb2b,,70.4,96.35,70.4,68.9,131;0;0;0,words,25,-1,24,22.33,0,134.03,false,false,english,none,normal,false,false,false,,1733317675000
674b365c86fa6e365fe55baa,,69.47,94.44,69.47,63.69,136;0;0;0,words,25,-1,9,23.49,0,39.66,false,false,english,none,normal,false,false,false,,1732982364000
674b361486fa6e365fe55883,,62.91,95.14,62.91,68.85,136;0;0;0,words,25,-1,7,25.94,0,52.4,false,false,english,none,normal,false,false,false,,1732982292000
674b35bc86fa6e365fe554a8,,64.9,90.07,64.9,63.8,127;0;0;0,words,25,-1,2,23.48,0,4.2,false,false,english,none,normal,false,false,false,,1732982204000
674b356a86fa6e365fe5514a,,61.62,93.75,61.62,65.49,119;0;0;0,words,25,-1,6,23.18,0,39.68,false,false,english,none,normal,false,false,false,,1732982122000
674b351886fa6e365fe54d71,,58.73,93.01,58.73,68.46,132;0;0;0,words,25,-1,13,26.97,0,119.82,false,false,english,none,normal,false,false,false,,1732982040000
